timestamp,Load,Hour_sin,Hour_cos,Month,Day,temp_6h,avg_region_ghi,is_weekend,is_notable_day,CDH,HDH,Load_lag_1h,Load_lag_2h,Load_lag_3h,Load_lag_24h
2020-01-02 16:00:00,2647,-0.8660254037844384,-0.5000000000000004,1,2,62.48599999999999,200.4,0,0,0.0,0.17200000000000415,2279.0,2202.0,1929.0,2277.0
2020-01-02 17:00:00,2702,-0.9659258262890683,-0.25881904510252063,1,2,61.675999999999995,39.6,0,0,0.0,2.980000000000004,2647.0,2279.0,2202.0,2515.0
2020-01-02 18:00:00,2690,-1.0,-1.8369701987210297e-16,1,2,60.224,0.0,0,0,0.0,4.311999999999998,2702.0,2647.0,2279.0,2525.0
2020-01-02 19:00:00,2614,-0.9659258262890684,0.2588190451025203,1,2,58.454,0.0,0,0,0.0,5.715999999999994,2690.0,2702.0,2647.0,2465.0
2020-01-02 20:00:00,2519,-0.8660254037844386,0.5000000000000001,1,2,56.858000000000004,0.0,0,0,0.0,6.760000000000005,2614.0,2690.0,2702.0,2378.0
2020-01-02 21:00:00,2375,-0.7071067811865477,0.7071067811865474,1,2,55.315999999999995,0.0,0,0,0.0,8.164000000000009,2519.0,2614.0,2690.0,2251.0
2020-01-02 22:00:00,2186,-0.5000000000000004,0.8660254037844384,1,2,53.72,0.0,0,0,0.0,9.748000000000005,2375.0,2519.0,2614.0,2077.0
2020-01-02 23:00:00,2011,-0.25881904510252157,0.9659258262890681,1,2,52.448,0.0,0,0,0.0,10.612000000000002,2186.0,2375.0,2519.0,1923.0
2020-01-03 00:00:00,1915,0.0,1.0,1,3,51.32599999999999,0.0,0,0,0.0,11.043999999999997,2011.0,2186.0,2375.0,1849.0
2020-01-03 01:00:00,1841,0.25881904510252074,0.9659258262890683,1,3,50.324000000000005,0.0,0,0,0.0,11.727999999999994,1915.0,2011.0,2186.0,1812.0
2020-01-03 02:00:00,1798,0.49999999999999994,0.8660254037844387,1,3,49.388,0.0,0,0,0.0,12.376000000000005,1841.0,1915.0,2011.0,1801.0
2020-01-03 03:00:00,1796,0.7071067811865475,0.7071067811865476,1,3,48.602,0.0,0,0,0.0,12.880000000000003,1798.0,1841.0,1915.0,1772.0
2020-01-03 04:00:00,1870,0.8660254037844386,0.5000000000000001,1,3,48.302,0.0,0,0,0.0,11.548000000000002,1796.0,1798.0,1841.0,1849.0
2020-01-03 05:00:00,2031,0.9659258262890683,0.25881904510252074,1,3,48.224,0.0,0,0,0.0,11.079999999999998,1870.0,1796.0,1798.0,2019.0
2020-01-03 06:00:00,2208,1.0,6.123233995736766e-17,1,3,48.13999999999999,0.0,0,0,0.0,11.548000000000002,2031.0,1870.0,1796.0,2206.0
2020-01-03 07:00:00,2219,0.9659258262890683,-0.25881904510252063,1,3,48.151999999999994,0.0,0,0,0.0,11.656000000000006,2208.0,2031.0,1870.0,2236.0
2020-01-03 08:00:00,2116,0.8660254037844387,-0.49999999999999983,1,3,49.064,74.0,0,0,0.0,6.903999999999996,2219.0,2208.0,2031.0,2153.0
2020-01-03 09:00:00,1983,0.7071067811865476,-0.7071067811865475,1,3,51.151999999999994,247.6,0,0,0.0,0.35199999999999676,2116.0,2219.0,2208.0,1984.0
2020-01-03 10:00:00,1869,0.49999999999999994,-0.8660254037844387,1,3,53.888,404.0,0,0,4.867999999999995,0.0,1983.0,2116.0,2219.0,1877.0
2020-01-03 11:00:00,1828,0.258819045102521,-0.9659258262890682,1,3,56.966,516.6,0,0,7.388000000000005,0.0,1869.0,1983.0,2116.0,1842.0
2020-01-03 12:00:00,1876,1.2246467991473532e-16,-1.0,1,3,60.07399999999999,546.0,0,0,7.099999999999994,0.0,1828.0,1869.0,1983.0,1848.0
2020-01-03 13:00:00,1951,-0.2588190451025208,-0.9659258262890683,1,3,62.99,530.8,0,0,5.840000000000003,0.0,1876.0,1828.0,1869.0,1929.0
2020-01-03 14:00:00,2038,-0.4999999999999998,-0.8660254037844388,1,3,64.91,474.8,0,0,4.616,0.0,1951.0,1876.0,1828.0,2202.0
2020-01-03 15:00:00,2212,-0.7071067811865471,-0.7071067811865479,1,3,65.546,361.2,0,0,3.4639999999999986,0.0,2038.0,1951.0,1876.0,2279.0
2020-01-03 16:00:00,2408,-0.8660254037844384,-0.5000000000000004,1,3,65.102,203.2,0,0,2.2040000000000077,0.0,2212.0,2038.0,1951.0,2647.0
2020-01-03 17:00:00,2617,-0.9659258262890683,-0.25881904510252063,1,3,63.88400000000001,42.8,0,0,0.0800000000000054,0.0,2408.0,2212.0,2038.0,2702.0
2020-01-03 18:00:00,2605,-1.0,-1.8369701987210297e-16,1,3,62.23400000000001,0.0,0,0,0.0,2.799999999999997,2617.0,2408.0,2212.0,2690.0
2020-01-03 19:00:00,2535,-0.9659258262890684,0.2588190451025203,1,3,60.458000000000006,0.0,0,0,0.0,4.815999999999995,2605.0,2617.0,2408.0,2614.0
2020-01-03 20:00:00,2457,-0.8660254037844386,0.5000000000000001,1,3,58.796000000000014,0.0,0,0,0.0,5.3559999999999945,2535.0,2605.0,2617.0,2519.0
2020-01-03 21:00:00,2333,-0.7071067811865477,0.7071067811865474,1,3,57.28400000000001,0.0,0,0,0.0,5.60799999999999,2457.0,2535.0,2605.0,2375.0
2020-01-03 22:00:00,2171,-0.5000000000000004,0.8660254037844384,1,3,55.598000000000006,0.0,0,0,0.0,7.911999999999999,2333.0,2457.0,2535.0,2186.0
2020-01-03 23:00:00,2024,-0.25881904510252157,0.9659258262890681,1,3,53.738,0.0,0,0,0.0,11.079999999999998,2171.0,2333.0,2457.0,2011.0
2020-01-04 00:00:00,1930,0.0,1.0,1,4,52.172000000000004,0.0,1,0,0.0,12.196000000000005,2024.0,2171.0,2333.0,1915.0
2020-01-04 01:00:00,1852,0.25881904510252074,0.9659258262890683,1,4,50.78000000000001,0.0,1,0,0.0,13.168,1930.0,2024.0,2171.0,1841.0
2020-01-04 02:00:00,1799,0.49999999999999994,0.8660254037844387,1,4,49.364000000000004,0.0,1,0,0.0,13.851999999999997,1852.0,1930.0,2024.0,1798.0
2020-01-04 03:00:00,1785,0.7071067811865475,0.7071067811865476,1,4,47.936,0.0,1,0,0.0,14.176000000000002,1799.0,1852.0,1930.0,1796.0
2020-01-04 04:00:00,1815,0.8660254037844386,0.5000000000000001,1,4,46.928,0.0,1,0,0.0,13.96,1785.0,1799.0,1852.0,1870.0
2020-01-04 05:00:00,1897,0.9659258262890683,0.25881904510252074,1,4,46.316,0.0,1,0,0.0,14.751999999999995,1815.0,1785.0,1799.0,2031.0
2020-01-04 06:00:00,2001,1.0,6.123233995736766e-17,1,4,45.919999999999995,0.0,1,0,0.0,14.571999999999996,1897.0,1815.0,1785.0,2208.0
2020-01-04 07:00:00,1994,0.9659258262890683,-0.25881904510252063,1,4,45.56,0.0,1,0,0.0,15.328000000000003,2001.0,1897.0,1815.0,2219.0
2020-01-04 08:00:00,1886,0.8660254037844387,-0.49999999999999983,1,4,46.129999999999995,77.8,1,0,0.0,10.432000000000002,1994.0,2001.0,1897.0,2116.0
2020-01-04 09:00:00,1756,0.7071067811865476,-0.7071067811865475,1,4,47.894,251.4,1,0,0.0,3.592000000000006,1886.0,1994.0,2001.0,1983.0
2020-01-04 10:00:00,1645,0.49999999999999994,-0.8660254037844387,1,4,50.228,411.2,1,0,0.044000000000004036,0.0,1756.0,1886.0,1994.0,1869.0
2020-01-04 11:00:00,1591,0.258819045102521,-0.9659258262890682,1,4,53.0,525.2,1,0,1.8799999999999955,0.0,1645.0,1756.0,1886.0,1828.0
2020-01-04 12:00:00,1598,1.2246467991473532e-16,-1.0,1,4,55.940000000000005,581.0,1,0,3.068000000000005,0.0,1591.0,1645.0,1756.0,1876.0
2020-01-04 13:00:00,1671,-0.2588190451025208,-0.9659258262890683,1,4,59.096,570.8,1,0,3.60799999999999,0.0,1598.0,1591.0,1645.0,1951.0
2020-01-04 14:00:00,1819,-0.4999999999999998,-0.8660254037844388,1,4,61.406,500.0,1,0,3.4279999999999973,0.0,1671.0,1598.0,1591.0,2038.0
2020-01-04 15:00:00,2030,-0.7071067811865471,-0.7071067811865479,1,4,62.407999999999994,373.4,1,0,2.4200000000000017,0.0,1819.0,1671.0,1598.0,2212.0
2020-01-04 16:00:00,2267,-0.8660254037844384,-0.5000000000000004,1,4,62.641999999999996,206.6,1,0,1.4480000000000004,0.0,2030.0,1819.0,1671.0,2408.0
2020-01-04 17:00:00,2513,-0.9659258262890683,-0.25881904510252063,1,4,61.85,44.0,1,0,0.0,2.872,2267.0,2030.0,1819.0,2617.0
2020-01-04 18:00:00,2524,-1.0,-1.8369701987210297e-16,1,4,60.464,0.0,1,0,0.0,5.248000000000005,2513.0,2267.0,2030.0,2605.0
2020-01-04 19:00:00,2471,-0.9659258262890684,0.2588190451025203,1,4,58.754,0.0,1,0,0.0,6.652000000000001,2524.0,2513.0,2267.0,2535.0
2020-01-04 20:00:00,2397,-0.8660254037844386,0.5000000000000001,1,4,57.086000000000006,0.0,1,0,0.0,6.579999999999998,2471.0,2524.0,2513.0,2457.0
2020-01-04 21:00:00,2291,-0.7071067811865477,0.7071067811865474,1,4,55.550000000000004,0.0,1,0,0.0,6.795999999999992,2397.0,2471.0,2524.0,2333.0
2020-01-04 22:00:00,2137,-0.5000000000000004,0.8660254037844384,1,4,54.008,0.0,1,0,0.0,7.803999999999995,2291.0,2397.0,2471.0,2171.0
2020-01-04 23:00:00,2000,-0.25881904510252157,0.9659258262890681,1,4,52.879999999999995,0.0,1,0,0.0,9.64,2137.0,2291.0,2397.0,2024.0
2020-01-05 00:00:00,1903,0.0,1.0,1,5,51.96800000000001,0.0,1,0,0.0,10.719999999999999,2000.0,2137.0,2291.0,1930.0
2020-01-05 01:00:00,1832,0.25881904510252074,0.9659258262890683,1,5,51.044000000000004,0.0,1,0,0.0,12.195999999999998,1903.0,2000.0,2137.0,1852.0
2020-01-05 02:00:00,1778,0.49999999999999994,0.8660254037844387,1,5,49.868,0.0,1,0,0.0,13.636000000000003,1832.0,1903.0,2000.0,1799.0
2020-01-05 03:00:00,1760,0.7071067811865475,0.7071067811865476,1,5,48.644000000000005,0.0,1,0,0.0,14.14,1778.0,1832.0,1903.0,1785.0
2020-01-05 04:00:00,1786,0.8660254037844386,0.5000000000000001,1,5,47.594,0.0,1,0,0.0,14.104,1760.0,1778.0,1832.0,1815.0
2020-01-05 05:00:00,1855,0.9659258262890683,0.25881904510252074,1,5,46.934,0.0,1,0,0.0,13.600000000000001,1786.0,1760.0,1778.0,1897.0
2020-01-05 06:00:00,1939,1.0,6.123233995736766e-17,1,5,46.532000000000004,0.0,1,0,0.0,13.132000000000005,1855.0,1786.0,1760.0,2001.0
2020-01-05 07:00:00,1937,0.9659258262890683,-0.25881904510252063,1,5,46.226,0.0,1,0,0.0,14.032000000000004,1939.0,1855.0,1786.0,1994.0
2020-01-05 08:00:00,1832,0.8660254037844387,-0.49999999999999983,1,5,46.82,76.8,1,0,0.0,10.071999999999996,1937.0,1939.0,1855.0,1886.0
2020-01-05 09:00:00,1683,0.7071067811865476,-0.7071067811865475,1,5,48.5,251.4,1,0,0.0,4.060000000000002,1832.0,1937.0,1939.0,1756.0
2020-01-05 10:00:00,1558,0.49999999999999994,-0.8660254037844387,1,5,50.876,412.4,1,0,0.15200000000000102,0.0,1683.0,1832.0,1937.0,1645.0
2020-01-05 11:00:00,1502,0.258819045102521,-0.9659258262890682,1,5,53.582,530.2,1,0,2.636000000000003,0.0,1558.0,1683.0,1832.0,1591.0
2020-01-05 12:00:00,1522,1.2246467991473532e-16,-1.0,1,5,56.312000000000005,586.2,1,0,3.2480000000000047,0.0,1502.0,1558.0,1683.0,1598.0
2020-01-05 13:00:00,1606,-0.2588190451025208,-0.9659258262890683,1,5,59.132,580.2,1,0,2.887999999999998,0.0,1522.0,1502.0,1558.0,1671.0
2020-01-05 14:00:00,1775,-0.4999999999999998,-0.8660254037844388,1,5,61.268,508.4,1,0,2.744000000000007,0.0,1606.0,1522.0,1502.0,1819.0
2020-01-05 15:00:00,2010,-0.7071067811865471,-0.7071067811865479,1,5,62.413999999999994,381.4,1,0,2.8159999999999954,0.0,1775.0,1606.0,1522.0,2030.0
2020-01-05 16:00:00,2301,-0.8660254037844384,-0.5000000000000004,1,5,62.455999999999996,214.4,1,0,0.40399999999999636,0.0,2010.0,1775.0,1606.0,2267.0
2020-01-05 17:00:00,2560,-0.9659258262890683,-0.25881904510252063,1,5,61.298,47.4,1,0,0.0,4.311999999999998,2301.0,2010.0,1775.0,2513.0
2020-01-05 18:00:00,2583,-1.0,-1.8369701987210297e-16,1,5,59.84,0.0,1,0,0.0,5.5,2560.0,2301.0,2010.0,2524.0
2020-01-05 19:00:00,2526,-0.9659258262890684,0.2588190451025203,1,5,58.268,0.0,1,0,0.0,6.544000000000004,2583.0,2560.0,2301.0,2471.0
2020-01-05 20:00:00,2431,-0.8660254037844386,0.5000000000000001,1,5,56.467999999999996,0.0,1,0,0.0,8.055999999999997,2526.0,2583.0,2560.0,2397.0
2020-01-05 21:00:00,2291,-0.7071067811865477,0.7071067811865474,1,5,54.71,0.0,1,0,0.0,7.732000000000006,2431.0,2526.0,2583.0,2291.0
2020-01-05 22:00:00,2111,-0.5000000000000004,0.8660254037844384,1,5,53.156000000000006,0.0,1,0,0.0,8.920000000000002,2291.0,2431.0,2526.0,2137.0
2020-01-05 23:00:00,1958,-0.25881904510252157,0.9659258262890681,1,5,52.56199999999999,0.0,1,0,0.0,7.875999999999998,2111.0,2291.0,2431.0,2000.0
2020-01-06 00:00:00,1882,0.0,1.0,1,6,52.05199999999999,0.0,0,0,0.0,8.560000000000002,1958.0,2111.0,2291.0,1903.0
2020-01-06 01:00:00,1824,0.25881904510252074,0.9659258262890683,1,6,51.931999999999995,0.0,0,0,0.0,7.263999999999996,1882.0,1958.0,2111.0,1832.0
2020-01-06 02:00:00,1794,0.49999999999999994,0.8660254037844387,1,6,51.955999999999996,0.0,0,0,0.0,7.911999999999999,1824.0,1882.0,1958.0,1778.0
2020-01-06 03:00:00,1810,0.7071067811865475,0.7071067811865476,1,6,51.92000000000001,0.0,0,0,0.0,7.948,1794.0,1824.0,1882.0,1760.0
2020-01-06 04:00:00,1912,0.8660254037844386,0.5000000000000001,1,6,52.333999999999996,0.0,0,0,0.0,6.436,1810.0,1794.0,1824.0,1786.0
2020-01-06 05:00:00,2120,0.9659258262890683,0.25881904510252074,1,6,52.418000000000006,0.0,0,0,0.0,7.372,1912.0,1810.0,1794.0,1855.0
2020-01-06 06:00:00,2360,1.0,6.123233995736766e-17,1,6,52.496,0.0,0,0,0.0,8.092000000000006,2120.0,1912.0,1810.0,1939.0
2020-01-06 07:00:00,2386,0.9659258262890683,-0.25881904510252063,1,6,51.746,0.0,0,0,0.0,11.763999999999996,2360.0,2120.0,1912.0,1937.0
2020-01-06 08:00:00,2219,0.8660254037844387,-0.49999999999999983,1,6,52.244,81.6,0,0,0.0,4.9239999999999995,2386.0,2360.0,2120.0,1832.0
2020-01-06 09:00:00,2043,0.7071067811865476,-0.7071067811865475,1,6,53.876,263.4,0,0,1.843999999999994,0.0,2219.0,2386.0,2360.0,1683.0
2020-01-06 10:00:00,1932,0.49999999999999994,-0.8660254037844387,1,6,55.898,430.0,0,0,5.695999999999998,0.0,2043.0,2219.0,2386.0,1558.0
2020-01-06 11:00:00,1866,0.258819045102521,-0.9659258262890682,1,6,58.48999999999999,550.0,0,0,8.179999999999993,0.0,1932.0,2043.0,2219.0,1502.0
2020-01-06 12:00:00,1884,1.2246467991473532e-16,-1.0,1,6,61.508,607.0,0,0,10.015999999999991,0.0,1866.0,1932.0,2043.0,1522.0
2020-01-06 13:00:00,1965,-0.2588190451025208,-0.9659258262890683,1,6,65.312,595.8,0,0,11.060000000000002,0.0,1884.0,1866.0,1932.0,1606.0
2020-01-06 14:00:00,2106,-0.4999999999999998,-0.8660254037844388,1,6,68.012,524.6,0,0,11.27600000000001,0.0,1965.0,1884.0,1866.0,1775.0
2020-01-06 15:00:00,2299,-0.7071067811865471,-0.7071067811865479,1,6,69.374,393.8,0,0,10.015999999999991,0.0,2106.0,1965.0,1884.0,2010.0
2020-01-06 16:00:00,2529,-0.8660254037844384,-0.5000000000000004,1,6,69.95,221.6,0,0,9.152000000000001,0.0,2299.0,2106.0,1965.0,2301.0
2020-01-06 17:00:00,2725,-0.9659258262890683,-0.25881904510252063,1,6,69.278,51.8,0,0,4.147999999999996,0.0,2529.0,2299.0,2106.0,2560.0
2020-01-06 18:00:00,2709,-1.0,-1.8369701987210297e-16,1,6,67.808,0.0,0,0,1.196000000000005,0.0,2725.0,2529.0,2299.0,2583.0
2020-01-06 19:00:00,2621,-0.9659258262890684,0.2588190451025203,1,6,66.008,0.0,0,0,0.2600000000000051,0.0,2709.0,2725.0,2529.0,2526.0
2020-01-06 20:00:00,2505,-0.8660254037844386,0.5000000000000001,1,6,64.022,0.0,0,0,0.0,0.6400000000000006,2621.0,2709.0,2725.0,2431.0
2020-01-06 21:00:00,2345,-0.7071067811865477,0.7071067811865474,1,6,62.018,0.0,0,0,0.0,2.0080000000000027,2505.0,2621.0,2709.0,2291.0
2020-01-06 22:00:00,2147,-0.5000000000000004,0.8660254037844384,1,6,59.84,0.0,0,0,0.0,3.916000000000011,2345.0,2505.0,2621.0,2111.0
2020-01-06 23:00:00,1982,-0.25881904510252157,0.9659258262890681,1,6,58.412,0.0,0,0,0.0,4.420000000000002,2147.0,2345.0,2505.0,1958.0
2020-01-07 00:00:00,1902,0.0,1.0,1,7,57.193999999999996,0.0,0,0,0.0,6.112000000000002,1982.0,2147.0,2345.0,1882.0
2020-01-07 01:00:00,1839,0.25881904510252074,0.9659258262890683,1,7,55.91,0.0,0,0,0.0,7.444000000000003,1902.0,1982.0,2147.0,1824.0
2020-01-07 02:00:00,1801,0.49999999999999994,0.8660254037844387,1,7,54.602,0.0,0,0,0.0,8.488,1839.0,1902.0,1982.0,1794.0
2020-01-07 03:00:00,1811,0.7071067811865475,0.7071067811865476,1,7,53.354000000000006,0.0,0,0,0.0,9.496000000000002,1801.0,1839.0,1902.0,1810.0
2020-01-07 04:00:00,1900,0.8660254037844386,0.5000000000000001,1,7,52.705999999999996,0.0,0,0,0.0,7.803999999999995,1811.0,1801.0,1839.0,1912.0
2020-01-07 05:00:00,2101,0.9659258262890683,0.25881904510252074,1,7,52.052,0.0,0,0,0.0,8.344000000000008,1900.0,1811.0,1801.0,2120.0
2020-01-07 06:00:00,2336,1.0,6.123233995736766e-17,1,7,51.65,0.0,0,0,0.0,8.524000000000001,2101.0,1900.0,1811.0,2360.0
2020-01-07 07:00:00,2355,0.9659258262890683,-0.25881904510252063,1,7,51.541999999999994,0.0,0,0,0.0,8.092000000000006,2336.0,2101.0,1900.0,2386.0
2020-01-07 08:00:00,2209,0.8660254037844387,-0.49999999999999983,1,7,52.291999999999994,75.6,0,0,0.0,3.9879999999999995,2355.0,2336.0,2101.0,2219.0
2020-01-07 09:00:00,2035,0.7071067811865476,-0.7071067811865475,1,7,54.18799999999999,249.4,0,0,1.8799999999999955,0.0,2209.0,2355.0,2336.0,2043.0
2020-01-07 10:00:00,1926,0.49999999999999994,-0.8660254037844387,1,7,56.635999999999996,419.6,0,0,6.883999999999986,0.0,2035.0,2209.0,2355.0,1932.0
2020-01-07 11:00:00,1876,0.258819045102521,-0.9659258262890682,1,7,59.593999999999994,540.4,0,0,9.403999999999996,0.0,1926.0,2035.0,2209.0,1866.0
2020-01-07 12:00:00,1885,1.2246467991473532e-16,-1.0,1,7,62.57599999999999,592.6,0,0,9.36800000000001,0.0,1876.0,1926.0,2035.0,1884.0
2020-01-07 13:00:00,1952,-0.2588190451025208,-0.9659258262890683,1,7,65.282,582.2,0,0,8.144000000000005,0.0,1885.0,1876.0,1926.0,1965.0
2020-01-07 14:00:00,2079,-0.4999999999999998,-0.8660254037844388,1,7,67.03399999999999,516.2,0,0,6.524000000000001,0.0,1952.0,1885.0,1876.0,2106.0
2020-01-07 15:00:00,2244,-0.7071067811865471,-0.7071067811865479,1,7,67.598,391.6,0,0,5.26400000000001,0.0,2079.0,1952.0,1885.0,2299.0
2020-01-07 16:00:00,2485,-0.8660254037844384,-0.5000000000000004,1,7,66.812,224.8,0,0,2.1680000000000064,0.0,2244.0,2079.0,1952.0,2529.0
2020-01-07 17:00:00,2705,-0.9659258262890683,-0.25881904510252063,1,7,64.93400000000001,52.4,0,0,0.0,1.8639999999999972,2485.0,2244.0,2079.0,2725.0
2020-01-07 18:00:00,2708,-1.0,-1.8369701987210297e-16,1,7,62.834,0.0,0,0,0.0,3.2320000000000064,2705.0,2485.0,2244.0,2709.0
2020-01-07 19:00:00,2634,-0.9659258262890684,0.2588190451025203,1,7,60.374,0.0,0,0,0.0,6.616000000000007,2708.0,2705.0,2485.0,2621.0
2020-01-07 20:00:00,2529,-0.8660254037844386,0.5000000000000001,1,7,58.382000000000005,0.0,0,0,0.0,5.427999999999997,2634.0,2708.0,2705.0,2505.0
2020-01-07 21:00:00,2386,-0.7071067811865477,0.7071067811865474,1,7,56.455999999999996,0.0,0,0,0.0,6.2919999999999945,2529.0,2634.0,2708.0,2345.0
2020-01-07 22:00:00,2176,-0.5000000000000004,0.8660254037844384,1,7,54.416000000000004,0.0,0,0,0.0,10.071999999999996,2386.0,2529.0,2634.0,2147.0
2020-01-07 23:00:00,2018,-0.25881904510252157,0.9659258262890681,1,7,52.903999999999996,0.0,0,0,0.0,10.935999999999993,2176.0,2386.0,2529.0,1982.0
2020-01-08 00:00:00,1956,0.0,1.0,1,8,51.398,0.0,0,0,0.0,12.267999999999994,2018.0,2176.0,2386.0,1902.0
2020-01-08 01:00:00,1925,0.25881904510252074,0.9659258262890683,1,8,50.324000000000005,0.0,0,0,0.0,13.060000000000002,1956.0,2018.0,2176.0,1839.0
2020-01-08 02:00:00,1899,0.49999999999999994,0.8660254037844387,1,8,49.142,0.0,0,0,0.0,12.520000000000003,1925.0,1956.0,2018.0,1801.0
2020-01-08 03:00:00,1901,0.7071067811865475,0.7071067811865476,1,8,48.338,0.0,0,0,0.0,11.116,1899.0,1925.0,1956.0,1811.0
2020-01-08 04:00:00,1969,0.8660254037844386,0.5000000000000001,1,8,48.026,0.0,0,0,0.0,11.944000000000003,1901.0,1899.0,1925.0,1900.0
2020-01-08 05:00:00,2175,0.9659258262890683,0.25881904510252074,1,8,47.54,0.0,0,0,0.0,13.851999999999997,1969.0,1901.0,1899.0,2101.0
2020-01-08 06:00:00,2427,1.0,6.123233995736766e-17,1,8,47.084,0.0,0,0,0.0,15.003999999999998,2175.0,1969.0,1901.0,2336.0
2020-01-08 07:00:00,2470,0.9659258262890683,-0.25881904510252063,1,8,46.669999999999995,0.0,0,0,0.0,15.543999999999997,2427.0,2175.0,1969.0,2355.0
2020-01-08 08:00:00,2343,0.8660254037844387,-0.49999999999999983,1,8,47.0,77.2,0,0,0.0,10.54,2470.0,2427.0,2175.0,2209.0
2020-01-08 09:00:00,2314,0.7071067811865476,-0.7071067811865475,1,8,48.056000000000004,249.6,0,0,0.0,4.779999999999994,2343.0,2470.0,2427.0,2035.0
2020-01-08 10:00:00,2283,0.49999999999999994,-0.8660254037844387,1,8,49.68800000000001,400.4,0,0,0.0,2.152000000000001,2314.0,2343.0,2470.0,1926.0
2020-01-08 11:00:00,2100,0.258819045102521,-0.9659258262890682,1,8,51.752,439.6,0,0,0.0,1.4679999999999964,2283.0,2314.0,2343.0,1876.0
2020-01-08 12:00:00,1994,1.2246467991473532e-16,-1.0,1,8,54.074000000000005,414.0,0,0,0.0,1.0720000000000027,2100.0,2283.0,2314.0,1885.0
2020-01-08 13:00:00,1968,-0.2588190451025208,-0.9659258262890683,1,8,56.54,427.6,0,0,0.0,0.7480000000000047,1994.0,2100.0,2283.0,1952.0
2020-01-08 14:00:00,2105,-0.4999999999999998,-0.8660254037844388,1,8,58.154,425.0,0,0,0.0,0.8559999999999945,1968.0,1994.0,2100.0,2079.0
2020-01-08 15:00:00,2306,-0.7071067811865471,-0.7071067811865479,1,8,58.736,354.0,0,0,0.0,1.2879999999999896,2105.0,1968.0,1994.0,2244.0
2020-01-08 16:00:00,2474,-0.8660254037844384,-0.5000000000000004,1,8,58.681999999999995,196.0,0,0,0.0,2.475999999999999,2306.0,2105.0,1968.0,2485.0
2020-01-08 17:00:00,2692,-0.9659258262890683,-0.25881904510252063,1,8,58.148,36.8,0,0,0.0,4.672000000000004,2474.0,2306.0,2105.0,2705.0
2020-01-08 18:00:00,2686,-1.0,-1.8369701987210297e-16,1,8,57.404,0.0,0,0,0.0,5.535999999999987,2692.0,2474.0,2306.0,2708.0
2020-01-08 19:00:00,2624,-0.9659258262890684,0.2588190451025203,1,8,56.36600000000001,0.0,0,0,0.0,6.975999999999999,2686.0,2692.0,2474.0,2634.0
